Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
15-Feb-18,12497.5,12584.25,12439.05,12456.5,20368397,1322.36
16-Feb-18,12512.75,12687.45,12412.1,12437.9,22184554,1678.07
19-Feb-18,12474.15,12479.4,12228.8,12331.4,19602259,1257.88
20-Feb-18,12272.95,12491.6,12268.55,12372,17745502,1201.54
21-Feb-18,12490.5,12703.85,12452.35,12660.05,30130562,2322.32
22-Feb-18,12663.65,12794,12631.85,12730.25,34044908,2710.49
23-Feb-18,12784.1,12888,12701.1,12871.15,28957080,2325.33
26-Feb-18,12864.6,12903.9,12692.35,12713.15,23357034,1504.59
27-Feb-18,12777.25,12797.35,12688,12746.8,24224177,1396.43
28-Feb-18,12744.4,12904.2,12696.35,12809,30263751,2409.31
01-Mar-18,12823.9,12842.65,12736.4,12769.45,18951090,1282.47
05-Mar-18,12768.55,12890.95,12684.3,12857.65,27912338,2030.52
06-Mar-18,12924.45,12930.55,12667.45,12706.1,22173389,1501.42
07-Mar-18,12767.45,12856.55,12650.25,12677.1,20800256,1554.43
08-Mar-18,12757,12802.15,12645.75,12682.4,17687606,1299.04
09-Mar-18,12710.35,12805.35,12656.65,12747.25,-,-
12-Mar-18,12825.25,13012.35,12813.25,12923.4,20430953,1570.64
13-Mar-18,12778.35,12842.2,12663.3,12734.2,61575647,13792.85
14-Mar-18,12725.2,12840.45,12711.25,12786.95,20788341,1552.87
15-Mar-18,12815.6,12860,12727.8,12762.25,29153997,1871.79
16-Mar-18,12776.25,12778.6,12606.6,12698.4,35030341,3283.96
19-Mar-18,12660.9,12725.35,12392.7,12421.3,18363549,1545.8
20-Mar-18,12385,12644.6,12375.4,12609.1,24306746,1948.78
21-Mar-18,12665.75,12698.35,12554.15,12608.85,-,-
22-Mar-18,12607.65,12638.95,12454.5,12489.6,18498503,1329.25
23-Mar-18,12292.65,12564.75,12281.2,12541.1,24933528,2088.07
26-Mar-18,12536.6,12542.55,12392.25,12462.4,28517360,1746.52
27-Mar-18,12539.5,12566.5,12444.7,12518.2,21450934,1222.56
28-Mar-18,12468.7,12573.1,12424.55,12511.55,34191641,2794.98
02-Apr-18,12542.3,12723.4,12541.35,12707.1,-,-
03-Apr-18,12637.8,12708.15,12557.05,12615.45,-,-
04-Apr-18,12689.9,12689.9,12442.15,12490.85,19361343,1329.9
05-Apr-18,12617.45,12695.8,12578.95,12682.55,19539171,1359.37
06-Apr-18,12685.3,12687.4,12569.25,12603.35,17601483,1147.62
09-Apr-18,12605.35,12640.3,12506.4,12531.2,-,-
10-Apr-18,12532.25,12618.8,12519.45,12576.5,21570755,1408.33
11-Apr-18,12629.4,12785.3,12608.85,12759.1,17903590,1565.25
12-Apr-18,12782.05,13219.55,12766.65,13168.2,31423294,3096.3
13-Apr-18,13240.65,13380.4,13085.05,13260.45,36821452,3819.25
16-Apr-18,12936.3,13242.05,12935.25,13203.1,32908331,3296.71
17-Apr-18,13177.1,13194.4,13094,13162.3,20354199,1867.74
18-Apr-18,13185.2,13218.45,13106.3,13124,-,-
19-Apr-18,13192.95,13295.7,13157.85,13273.45,23540245,2308.1
20-Apr-18,13379.35,13964.3,13371.85,13910.35,58967123,7010.06
23-Apr-18,13897.65,14294.15,13836.5,14013.95,55531863,6617.75
24-Apr-18,13976.7,14071.55,13704.85,13734.8,26771248,3063.23
25-Apr-18,13737.5,13972.65,13665.7,13892.4,35668126,3767.13
26-Apr-18,13836.95,14056.15,13827.1,14026.65,43169671,4666.05
27-Apr-18,14015.7,14070.35,13766.75,13794.9,22682936,2267.64
30-Apr-18,13818.85,14094.1,13810.55,13986.25,21148573,1912.65
02-May-18,13985.55,13985.55,13723.65,13754.3,26021447,2474.53
03-May-18,13759.45,13759.45,13430.75,13473.95,32450229,2758.85
04-May-18,13488.75,13488.8,13302.9,13453.3,25701676,2068.81
07-May-18,13533.55,13563.85,13395.85,13424.9,17512282,1590.51
08-May-18,13453.95,13474.25,13297.2,13379.65,20143939,1713.36
09-May-18,13397.85,13538.4,13390.9,13453.4,17101073,1434.13
10-May-18,13505.25,13566.05,13403.3,13427.3,20768761,1720.44
11-May-18,13457.9,13519.15,13393.3,13478.6,16533584,1344.64
14-May-18,13480.1,13495.5,13358.2,13446.1,14878656,1248.17
15-May-18,13441.55,13614.65,13419.7,13504.95,16608752,1433.69
16-May-18,13474.05,13585.15,13466.6,13525.6,15787652,1222.63
17-May-18,13606.65,13625.5,13461.05,13504.75,18503069,1663.39
18-May-18,13487.35,13526.95,13412.85,13459.15,21814306,1564.34
21-May-18,13485.45,13572.15,13434.1,13483.85,19933398,1872.37
22-May-18,13453.8,13530.55,13420.1,13484.55,14848732,1221.86
23-May-18,13517.3,13615.4,13435.5,13464.35,23511265,1751.62
24-May-18,13563.65,13797.95,13543.65,13775.65,30126284,2363.33
25-May-18,13854.1,13963.7,13715.5,13762.3,22081327,2045.47
28-May-18,13832.95,13832.95,13457.6,13497.7,24037272,2027.14
29-May-18,13535.45,13631.3,13482.05,13561.05,17626079,1482.97
30-May-18,13548.85,13627.05,13480.55,13557.7,20572865,1777.45
31-May-18,13515.35,13695.3,13460.7,13666,41085827,3479.7
01-Jun-18,13694.25,13785.35,13528.65,13558.55,21876620,1444.9
04-Jun-18,13592.4,13646.55,13525.2,13595.1,19040022,1166.84
05-Jun-18,13625.65,13638.75,13363.4,13408.9,24012688,1553.97
06-Jun-18,13460.6,13554.25,13355.2,13528.8,23453120,1408.87
07-Jun-18,13530.55,13714.2,13525.35,13683.75,24954697,1523.2
08-Jun-18,13677.8,13841.65,13674.35,13769.8,26002064,1775.96
11-Jun-18,13807.5,13869.55,13755.5,13775.1,24377768,1541.12
12-Jun-18,13817.7,13889.45,13771.35,13859.85,27672172,2257.61
13-Jun-18,14001.2,14074.9,13950.15,14034.15,26890892,2082.19
14-Jun-18,13980.55,13984.75,13784.35,13825.4,31330506,2230.71
15-Jun-18,13868.5,14151.75,13841.6,14121.5,45008343,4108.11
18-Jun-18,14223.35,14223.35,13995.9,14024.2,29064786,2037.28
19-Jun-18,13987.6,14028.7,13835.7,13849.45,32753588,1938.64
20-Jun-18,13900.85,13914.95,13782.15,13810.9,24277411,1688.17
21-Jun-18,13856.1,13882.4,13751.6,13771.7,30152844,1742.56
22-Jun-18,13792.85,13844,13724.15,13777.05,17748643,1378.81
25-Jun-18,13814,13918.05,13791,13865.2,18404657,1565.3
26-Jun-18,13862.7,13981.15,13848.8,13943.5,25183925,1971.52
27-Jun-18,14005.65,14143.3,13966.35,14018.4,29335023,2375.36
28-Jun-18,14070.9,14139.65,13853.1,13873.8,42213864,3313.18
29-Jun-18,13959.15,14020.75,13858.7,13989.5,33055615,2662.6
02-Jul-18,14024.6,14086.8,13977.9,14072.3,23453334,1590.62
03-Jul-18,14100.8,14238.9,14074.85,14222.55,24801569,1926.6
04-Jul-18,14243.8,14243.95,14099.25,14126.15,21290467,1468.69
05-Jul-18,14180.3,14184.45,13898.9,13970.5,27464167,2294.58
06-Jul-18,14008.15,14063.25,13925.55,14015.9,26441281,2313.61
09-Jul-18,14111.85,14141.15,13993.6,14108.85,23350288,2269.13
10-Jul-18,14275.1,14299.5,14174.6,14222.75,33207897,2724.75
11-Jul-18,14352.15,14629.5,14337.55,14536.45,56831080,6990.42
12-Jul-18,14611.45,14627.8,14437.65,14515.65,36396847,3568.53
13-Jul-18,14559.15,14654.55,14462.95,14534.9,42977674,3651.62
16-Jul-18,14554.25,14776,14443,14617.05,36466840,3748.47
17-Jul-18,14609.55,14709.6,14539.6,14618.25,26569892,2309.03
18-Jul-18,14695.65,14762.3,14568.55,14631.65,22265892,1848.33
19-Jul-18,14638.1,14693.45,14420,14489.85,29547548,2477.3
20-Jul-18,14541.35,14771.05,14518.5,14701.4,37513621,2593.28
23-Jul-18,14726.7,14726.7,14571.6,14683.2,33488923,2048.31
24-Jul-18,14768.85,14768.9,14620.95,14663.9,22853710,1737.72
25-Jul-18,14697.85,14697.85,14539.25,14575.35,27876290,2341.01
26-Jul-18,14510.6,14559.5,14423.75,14468.1,49322705,2954.46
27-Jul-18,14476.45,14553.8,14450.15,14517.9,23611574,1725.13
30-Jul-18,14538.9,14561.05,14391.15,14420.55,27095207,1756.96
31-Jul-18,14432.6,14617.75,14386.8,14587.8,27251977,2225.01
01-Aug-18,14618.65,14690.6,14586.55,14679.35,19238886,1587.76
02-Aug-18,14689.1,14739.8,14541.35,14552.6,18037721,1376.21
03-Aug-18,14632.35,14663.6,14588.95,14649.05,18568390,1232.93
06-Aug-18,14694.7,14731.1,14572.9,14605.55,14956902,1234.73
07-Aug-18,14660.1,14688.1,14588.55,14613.75,18375389,1382.92
08-Aug-18,14650.6,14663.05,14534.6,14608.2,19261664,1237.29
09-Aug-18,14660.55,14662.45,14588.95,14603.35,19685828,1439.49
10-Aug-18,14661.9,14702.15,14568.3,14679.25,18078155,1548.04
13-Aug-18,14697.7,14902.4,14683,14880.25,26331697,2430.21
14-Aug-18,14927.4,15090.9,14872.95,15009.25,25441762,2272.47
16-Aug-18,15021.95,15122.65,15017.25,15044.35,24780738,2076.49
17-Aug-18,15059.95,15143.35,14982.35,15126.4,20667279,1560.31
20-Aug-18,15033.65,15054.1,14946.55,14996.1,24589958,2171.68
21-Aug-18,15072.45,15183.25,15041.85,15134.65,33908364,2518.6
23-Aug-18,15195,15361.4,15185.25,15321.95,31146819,2699.69
24-Aug-18,15337.9,15410.2,15239.35,15260.05,25436831,1823.64
27-Aug-18,15285.1,15539.65,15274.35,15514.95,20065648,1619.87
28-Aug-18,15546.5,15641.4,15528.4,15583.05,19466343,1673.87
29-Aug-18,15617,15621.9,15439.45,15524.95,17453665,1547.25
30-Aug-18,15519.6,15576.65,15428.1,15529.85,46739804,2877.12
31-Aug-18,15575.95,15833.65,15567.5,15811.4,36217077,3125.57
03-Sep-18,16013.05,16048.25,15703,15724.7,49869686,3264.48
04-Sep-18,15799.35,16094.05,15783.55,16048.7,45117210,3577.66
05-Sep-18,16088.7,16124.6,15976.45,16039.9,38993047,2663.08
06-Sep-18,16047.95,16121.5,15932.65,16081.65,32781089,2324.78
07-Sep-18,16126.25,16130.6,15975,16104.75,29097046,1867.34
10-Sep-18,16150.65,16229.85,16085.5,16105.3,29956602,2024.75
11-Sep-18,16182,16217.75,15970.1,15993.15,32423587,2772.96
12-Sep-18,16092.1,16124.55,15977.85,16054.05,26710771,1964.88
14-Sep-18,16046.4,16104.05,15843.6,16072.5,32561023,2525.42
17-Sep-18,16096.4,16207.5,16080.75,16119.8,22515129,1904.73
18-Sep-18,16152.85,16152.85,16003.2,16031,20435865,1846.39
19-Sep-18,16092.65,16115.15,15982.05,16063.95,20373441,1731.97
21-Sep-18,16023.65,16047.2,15579.95,15833.5,56712658,3610.12
24-Sep-18,15862.4,16235.05,15820.65,16175.3,39760654,2424.39
25-Sep-18,16207,16360.6,16081.9,16234.9,42199895,2581.2
26-Sep-18,16285.75,16292.3,15877.9,15932.45,44160114,2279.32
27-Sep-18,15979.5,16094.05,15943.9,16018,74160242,3742.82
28-Sep-18,15932.1,15972,15734.95,15838.05,183715914,3620.8
01-Oct-18,15897.1,16282.05,15861.5,16213.6,135216665,3067.73
03-Oct-18,16208.75,16278,15874.25,15909.8,69385750,2984.5
04-Oct-18,15835.2,15835.2,15403.9,15441.1,70098370,2853.17
05-Oct-18,15416.9,15710,15265.65,15591.65,44283701,2342.35
08-Oct-18,15538.2,15644.2,15198.25,15305.2,52533348,2126.98
09-Oct-18,15305.15,15429.95,15137.75,15369.8,35164352,1891.7
10-Oct-18,15356.3,15380.85,15053.3,15143.2,32964220,2170.24
11-Oct-18,14721.1,14890.65,14554.25,14683,45388816,2822.29
12-Oct-18,14701.85,14721.95,14408.45,14539.2,43233902,3441.51
15-Oct-18,14639.5,14846.95,14564.3,14797.2,31257720,1858.35
16-Oct-18,14876.05,14975.55,14743.9,14887.35,32510210,2190.62
17-Oct-18,15031.05,15190.65,14903.5,14949.6,50083440,3450.36
19-Oct-18,14776.45,14776.45,14421.65,14476.85,50673746,3253.51
22-Oct-18,14527.55,14527.55,14299.15,14421.4,73137494,2120.33
23-Oct-18,14318.95,14406.75,13977.65,14014.7,56646090,1958.7
24-Oct-18,14125.5,14183.55,13826.3,14049.15,36519276,2247.7
25-Oct-18,13894.8,14179.7,13863.9,14070.8,62725558,2318.76
26-Oct-18,14057.05,14070.05,13769.85,13798.6,38506098,1524.82
29-Oct-18,13837.65,14188,13696.5,14132.65,31653969,1635.13
30-Oct-18,14088.25,14437.6,14028.8,14355.85,57556185,2220.89
31-Oct-18,14428.7,14994.85,14376.75,14940.1,56390415,3208.14
01-Nov-18,14991.6,14991.6,14541.2,14622,41081207,1896.8
02-Nov-18,14639.05,14780.1,14356.1,14396.7,70436201,1979.84
05-Nov-18,14377.5,14534.05,14345.25,14471.75,48190914,1580.31
06-Nov-18,14499.8,14660.15,14468.25,14577.3,43542715,1441.6
07-Nov-18,14654.25,14698.95,14645.05,14674.45,34924680,286.2
09-Nov-18,14793.75,14796.9,14483.35,14553.25,112060387,2570.36
12-Nov-18,14604.95,14821.55,14565.05,14650.5,98145750,2357.16
13-Nov-18,14637.25,14780,14561.55,14698.2,48659834,1489.31
14-Nov-18,14662.3,14662.8,14236.7,14338.45,63478110,1870.96
15-Nov-18,14315.45,14573.1,14264.6,14354.15,43775186,1619.13
16-Nov-18,14426.7,14504.5,14356.65,14473.15,58652863,2038.39
19-Nov-18,14544.8,14618.25,14433.2,14599.75,53935954,1557.61
20-Nov-18,14575.25,14575.25,14262.3,14285.05,45487048,1366.59
21-Nov-18,14244.75,14245.05,13827.15,13879.15,46550497,2427.16
22-Nov-18,13955,14109.45,13819.7,13835.7,37088426,1927.98
26-Nov-18,13836.95,14083.7,13581.35,14025.4,47715485,2718.47
27-Nov-18,14057.9,14265.25,14000.4,14225.35,37834150,2299.73
28-Nov-18,14266.75,14658.9,14250.9,14632.9,57816831,3218.15
29-Nov-18,14726.75,14732.65,14433.05,14465.25,63005396,2580.88
30-Nov-18,14494.7,14710.8,14494.6,14638.05,50352789,2786.27
01-Jan-19,14426.45,14480.55,14357.05,14450.9,14008384,719.2
02-Jan-19,14467.4,14593.85,14371,14447.1,27024498,1623.15
03-Jan-19,14479.75,14542.3,14276.5,14322.15,25156380,1666.52
04-Jan-19,14332.65,14359.2,13958.85,14146.15,32610951,2333.04
07-Jan-19,14238.05,14316,14204.65,14291.5,23053554,1489.59
08-Jan-19,14344.6,14357.75,14238.2,14285.7,30284463,1787.02
09-Jan-19,14417.2,14495.7,14162.2,14326.05,39777101,2534.27
10-Jan-19,14388.85,14393.45,14272.25,14323.25,25385563,1726.05
11-Jan-19,14288.95,14326.9,14134.25,14307.1,36388890,3354.29
14-Jan-19,14474.5,14495.7,14196,14223.6,41011605,2803.59
15-Jan-19,14265.7,14685.5,14262.4,14658.5,82293752,4173.94
16-Jan-19,14688.85,14732.75,14610.1,14707.8,41887904,2152.28
17-Jan-19,14714.25,14813.9,14660.05,14800.25,38250488,2541.57
18-Jan-19,14744.05,14923.75,14709.45,14892.95,34624811,2132.03
21-Jan-19,14920.35,15100.2,14850,14966.4,45511115,2765.18
22-Jan-19,14927.15,15019.6,14814.95,14962.6,33064975,2295.21
23-Jan-19,14975.2,15003.85,14856.85,14888.75,37429423,2544.04
24-Jan-19,14897.45,15003.55,14793.25,14971.85,33165996,1848.91
25-Jan-19,14952.75,15161.2,14927.25,15039.25,39347664,1985.66
28-Jan-19,15085.05,15161.7,15026.75,15120.1,35878523,2037.27
29-Jan-19,15126.15,15293,14986.7,15231.3,31191349,1972.02
30-Jan-19,15304,15381.45,15192.4,15255.2,37418911,2350.85
31-Jan-19,15299.45,15513.45,15276.05,15499.3,47438828,3095.84
01-Feb-19,15522.55,15751.75,15485.7,15724.3,29344350,2007.39
04-Feb-19,15727.2,15819.7,15635.9,15754.8,23254965,1305.67
05-Feb-19,15709,15812.15,15634.95,15738.7,26077745,1193.27
06-Feb-19,15857.7,16090.7,15835.7,16055.6,44339473,2544.02
07-Feb-19,16045.55,16167.85,16031.15,16085.85,30232353,1525.91
08-Feb-19,16001.15,16145.7,15979.8,16019.8,25548817,1771.19
11-Feb-19,16050.2,16159.05,16002.5,16099.05,22644494,1592.52
12-Feb-19,16093.45,16094.6,15788.1,15938.6,33477588,1842.84
13-Feb-19,15958.4,16087.3,15885.3,16041.65,28680952,1679.8
14-Feb-19,15992.45,16002.2,15828.85,15861.65,25024087,1390.32
15-Feb-19,15898.4,15912.45,15620.45,15815.6,55717193,1769.87
18-Feb-19,15895.5,15948.1,15618.05,15659,30337931,1910.98
19-Feb-19,15644.05,15651.9,15287.5,15333.5,28734431,2237.58
20-Feb-19,15382.45,15651.7,15330.8,15609.45,33005377,2140.99
21-Feb-19,15609.15,15691.4,15492.2,15588.9,40924365,3161.58
22-Feb-19,15582.8,15717.3,15543.5,15684.7,26504046,1638.83
25-Feb-19,15738.95,16029.95,15729.25,16003.7,25015005,1827.72
26-Feb-19,15933.8,16069.4,15874.95,15989.6,33173348,2846.89
27-Feb-19,15983.8,16007.65,15803.7,15902.1,39729486,2502.14
28-Feb-19,15974.1,15974.1,15694.85,15732,48900361,3746.36
01-Mar-19,15778.15,15871.1,15752.2,15848.3,31816077,2135.47
05-Mar-19,15839.2,15839.2,15634.55,15664.1,55372214,2188.17
06-Mar-19,15732.35,15814.7,15681.1,15735.05,66054615,2396.5
07-Mar-19,15788.15,15788.15,15558.95,15582.1,35405290,2226.77
08-Mar-19,15544.35,15545.65,15388.2,15408.7,47183037,2172.98
11-Mar-19,15432.9,15500.75,15349.6,15388.5,66030778,2384.96
12-Mar-19,15408.85,15497.2,15349.8,15384.55,50310706,2372.1
13-Mar-19,15442.25,15550.85,15300.25,15342.9,49018707,2560.27
14-Mar-19,15422.6,15437.05,15202.05,15260.45,39544967,1851.65
15-Mar-19,15346,15649.25,15324.85,15546.6,55791714,3631.75
18-Mar-19,15614.8,15661.3,15304.75,15359.45,30222245,2046.39
19-Mar-19,15432.5,15545.45,15296,15495.55,33434307,2268.18
20-Mar-19,15563.95,15735.25,15554.45,15599.25,43418330,2957.05
22-Mar-19,15652.3,15652.3,15462.2,15551.1,32634674,2167.76
25-Mar-19,15579.05,15579.05,15388.4,15416.85,28304864,1661.72
26-Mar-19,15415.5,15426.25,15218.25,15356.6,28385813,1993.57
27-Mar-19,15352.6,15421.85,15307.1,15339.4,27539227,1842.83
28-Mar-19,15410.35,15636.5,15399.45,15566.75,38025265,2708.83
29-Mar-19,15681.6,15729.5,15578.2,15628.2,28698651,2018.41
01-Apr-19,15668.8,15922.05,15662.55,15840.65,27734179,1820.31
02-Apr-19,15902.9,16013.25,15874.65,15988.4,25358268,2111.92
03-Apr-19,15996.5,16009.85,15862.5,15962.95,25163308,1951.19
04-Apr-19,15947.8,15954.15,15691,15744.8,31363340,2417.67
05-Apr-19,15800.45,15952.5,15759.8,15923.05,23506932,1788.82
08-Apr-19,15982.85,16061.3,15857.15,16028.25,22086073,1657.23
09-Apr-19,16048.25,16203.25,15999.65,16121.6,34843987,2244.02
10-Apr-19,16138.85,16172.8,15978.2,15999.15,56982204,2576.87
11-Apr-19,16018,16030.85,15852.3,15874.75,37532853,2101.12
12-Apr-19,15918.1,15989.7,15832,15911.1,52345311,1994.03
15-Apr-19,15917.7,16136.6,15862,16113.7,88386836,5271.6
16-Apr-19,16166.15,16176.6,16064.35,16084.9,70237133,3306.17
18-Apr-19,16177.85,16177.85,16021,16079.3,72219746,3695.11
22-Apr-19,16077.55,16204.3,16057.9,16150.6,30038085,1640.08
23-Apr-19,16179.45,16193.6,16082.45,16166.3,33651817,1436.58
24-Apr-19,16182.9,16405.8,16161.35,16370.35,40592814,2339.67
25-Apr-19,16361,16388.55,16299.2,16352.75,43108679,2776.8
26-Apr-19,16393.8,16523.75,16381.45,16504.45,26445478,1806.84
30-Apr-19,16510.95,16720.4,16502.45,16705.4,37839366,2685.13
02-May-19,16656.9,16673.6,16387.3,16403.7,27472186,1851.01
03-May-19,16259.5,16265.3,16065.45,16092.9,32287604,2224.45
06-May-19,15949.3,16146.4,15925.4,16111.35,33864211,2033.24
07-May-19,16145.65,16225.85,16100.65,16135.75,26138540,1691.4
08-May-19,16106.05,16129.4,15998.6,16061.6,25144861,1806.81
09-May-19,16031.6,16164.9,16002.45,16132.85,28758628,2081.33
10-May-19,16117.6,16146.35,15911.95,15949.6,30520016,2261.3
13-May-19,15949,16095.7,15915.15,15955.3,25189674,1634.45
14-May-19,15942.95,15966.65,15642.95,15762.75,32260097,2085.05
15-May-19,15793.35,15896.3,15743.7,15776.8,26513999,1563.41
16-May-19,15816.65,15994.25,15779.75,15933.95,20983387,1404.02
17-May-19,15962.4,16000.35,15803.2,15843.35,21610726,1514.72
20-May-19,15933.3,16009.65,15642.7,15968.2,33973487,2055.03
21-May-19,15982.3,15989.05,15737.15,15766.95,21394317,1494.32
22-May-19,15750.05,15812.25,15640.6,15666.15,29498528,1947.6
23-May-19,15772.05,15819.05,15506.2,15538.85,26404679,1813.57
24-May-19,15622.25,15626.35,15461.85,15569.85,27924145,1982.8
27-May-19,15587.4,15629.6,15526.4,15556.65,32487615,1972.03
28-May-19,15614.1,15806.2,15554.9,15762.05,104740630,5491.01
29-May-19,15773.3,15973,15754.35,15865.6,30451270,2293.72
30-May-19,15908.95,16034.75,15879.2,15997.35,51495682,3250.98
31-May-19,16070.6,16197.35,16042.6,16160.65,53201572,2650.82
03-Jun-19,16159.5,16391,16082.8,16360.55,28151209,2085.29
04-Jun-19,16276.8,16285.85,16072.9,16105.2,35764516,2294.56
06-Jun-19,16155.8,16159.75,15991.4,16012.1,31264718,2276.8
07-Jun-19,16042.3,16155.05,15972.75,16109.85,29098049,1474.48
10-Jun-19,16176.85,16381.65,16152.2,16362.4,24741844,1540.38
11-Jun-19,16406.25,16488.65,16380.5,16448.1,30617086,2001.59
12-Jun-19,16441.75,16446.95,16283.65,16425.95,29518108,1974.22
13-Jun-19,16340.05,16421.8,16282.65,16316.6,24126342,1762.19
14-Jun-19,16326.7,16336.1,16239.2,16268.2,26301593,1596.98
17-Jun-19,16285,16313.55,16190.9,16228.2,21959319,1109.81
18-Jun-19,16215.7,16352.4,16212.3,16322.5,31939866,1484.82
19-Jun-19,16358.75,16391.5,16215.95,16282.7,29330912,1498.99
20-Jun-19,16039,16338.75,15994.95,16316.9,33530558,1839.08
21-Jun-19,16343.35,16358.95,16154.85,16189.4,44927711,3091.21
24-Jun-19,16202.4,16231.6,16142.4,16187.4,16349337,1110.19
25-Jun-19,16158.8,16252.95,16050.6,16214.45,19774495,1105.27
26-Jun-19,16152.7,16255.2,16079.2,16101.7,-,-
27-Jun-19,16096.2,16129.4,15946.65,15991.8,41146293,2572.62
28-Jun-19,16069.9,16085.4,15904.8,15936.45,37902286,1738.31
01-Jul-19,15982.7,16023.55,15893.55,15916.7,16679967,1326.11
02-Jul-19,15952.9,16096.95,15886.45,16074.1,16987207,1325.34
03-Jul-19,16091.1,16097.15,15906.4,15927.65,16757982,1228.16
04-Jul-19,15901.45,15992.6,15896.9,15942.4,12823195,975.14
05-Jul-19,15960.85,15979.45,15520,15550.05,20473922,1815.96
08-Jul-19,15410.85,15480.15,15317.4,15376,26980287,2171.23
09-Jul-19,15381.35,15434,15123.6,15254.5,23588410,2235.38
10-Jul-19,15077,15322.75,15045.1,15168.6,23946977,2479.96
11-Jul-19,15256.55,15258.35,15060.9,15214.25,20376482,1611.96
12-Jul-19,15227.6,15293.35,15186.1,15227.4,24358006,1667.36
15-Jul-19,15516.25,15697.45,15406.25,15662.05,44809100,3590.4
16-Jul-19,15608.75,15630.6,15532.3,15580.45,25114991,1971.09
17-Jul-19,15602.7,15708.8,15508.95,15675.95,31073297,2317.2
18-Jul-19,15554.9,15636.85,15455.05,15498.45,51334929,3196.92
19-Jul-19,15520.7,15611.6,15363.05,15383.65,24071564,1841.28
22-Jul-19,15387.45,15494.05,15334.6,15448.25,21199392,1587.46
23-Jul-19,15497.55,15645.7,15467.7,15493.4,26632051,2297.48
24-Jul-19,15465.8,15531.85,15332.85,15380.75,20116466,1691.8
25-Jul-19,15383.15,15510.6,15343.05,15474.65,28335619,2244.21
26-Jul-19,15442.5,15461.65,15265.35,15348.05,17995198,1342.96
29-Jul-19,15365.1,15528.1,15297,15400.85,17712106,1385.39
30-Jul-19,15409.45,15527.5,15361.45,15501.65,24391431,2007.89
31-Jul-19,15437.6,15649.15,15303.7,15620.2,30797834,2375.5
01-Aug-19,15576.95,15593.55,15277.75,15332.1,39775850,2412.6
02-Aug-19,15277.65,15461.05,15208.8,15422.1,25330329,1990.95
05-Aug-19,15349.7,15544.9,15312.55,15518.55,26873535,2040.86
06-Aug-19,15479.2,15636.5,15434.25,15514.8,29684463,2245.01
07-Aug-19,15591.15,15730.7,15522.85,15583.35,21314090,1700.24
08-Aug-19,15677.45,15919.2,15654.45,15867.95,26614771,2207.8
09-Aug-19,15898,15945.4,15785.75,15821.35,32476723,1607.22
13-Aug-19,15809.25,15822.4,15379.6,15424.4,18332921,1498.48
14-Aug-19,15467.35,15518.45,15298.5,15466.25,20443965,1493.56
16-Aug-19,15547.4,15552.7,15238.55,15365.35,21253923,1861.03
19-Aug-19,15420.05,15514.9,15396,15415.15,13489446,986.72
20-Aug-19,15503.8,15691.65,15467.35,15597.75,27155209,1957.88
21-Aug-19,15598.5,15680.05,15562,15578.15,17085453,1255.89
22-Aug-19,15581.5,15703.15,15478.8,15632,18016274,1476.71
23-Aug-19,15647.65,15872.85,15639.4,15816.6,27917993,2192.84
26-Aug-19,15825.25,15922.55,15628.1,15890.2,16822219,1436.38
27-Aug-19,15817.3,15833.55,15631.5,15675.3,34222065,2969.42
28-Aug-19,15704.1,15898,15703.1,15879.9,20178247,1718.96
29-Aug-19,15774.65,15943.3,15754.9,15884.55,20870908,1691.82
30-Aug-19,15893.9,16039.25,15734.2,16010.4,25878941,2182.07
03-Sep-19,16027.1,16189.45,15935.9,15984.85,20910676,1837.72
04-Sep-19,15985.75,16090.85,15944.4,16032.5,19497738,1505.82
05-Sep-19,16109.2,16142.65,15972.2,16030.95,19716238,1637.53
06-Sep-19,16139.9,16218.8,15991.05,16034.55,33895824,2254.97
